# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-11-12 16:15:49 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10194200 CLEAR CREEK ABOVE DIVERSIONS, NEAR SEVIER, UT
# -----------------------------------------------------------------------------------
#
# Data provided for site 10194200
#            TS   parameter     statistic     Description
#        143798       00060     00003     Discharge, cubic feet per second (Mean)
#        237564       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	143798_00060_00003	143798_00060_00003_cd	237564_00065_00003	237564_00065_00003_cd
USGS	10194200	2016-12-22	15.1	A		
USGS	10194200	2016-12-23	16.5	A		
USGS	10194200	2016-12-24	16.9	A		
USGS	10194200	2016-12-25	15.2	A		
USGS	10194200	2016-12-26	4.19	A		
USGS	10194200	2016-12-27	5.55	A		
USGS	10194200	2016-12-28	11.6	A		
USGS	10194200	2016-12-29	9.38	A		
USGS	10194200	2016-12-30	10.5	A		
USGS	10194200	2016-12-31	13.1	A		
USGS	10194200	2017-01-01	11.5	A		
USGS	10194200	2017-01-02	15.8	A		
USGS	10194200	2017-01-03	15.5	A		
USGS	10194200	2017-01-04	15.6	A		
USGS	10194200	2017-01-05	15.7	A		
USGS	10194200	2017-01-06	3.49	A		
USGS	10194200	2017-01-07	7.21	A		
USGS	10194200	2017-01-08	25.1	A		
USGS	10194200	2017-01-09	33.3	A		
USGS	10194200	2017-01-10	24.3	A		
USGS	10194200	2017-01-11	20.6	A		
USGS	10194200	2017-01-12	19.8	A		
USGS	10194200	2017-01-13	18.7	A		
USGS	10194200	2017-01-14	17.3	A		
USGS	10194200	2017-01-15	17.4	A		
USGS	10194200	2017-01-16	15.2	A		
USGS	10194200	2017-01-17	12.5	A		
USGS	10194200	2017-01-18	9.97	A		
USGS	10194200	2017-01-19	19.1	A		
USGS	10194200	2017-01-20	17.0	A		
USGS	10194200	2017-01-21	16.6	A		
USGS	10194200	2017-01-22	14.2	A		
USGS	10194200	2017-01-23	16.2	A		
USGS	10194200	2017-01-24	12.1	A		
USGS	10194200	2017-01-25	9.45	A		
USGS	10194200	2017-01-26	10.0	A		
USGS	10194200	2017-01-27	10.5	A		
USGS	10194200	2017-01-28	6.44	A		
USGS	10194200	2017-01-29	9.65	A		
USGS	10194200	2017-01-30	13.2	A		
USGS	10194200	2017-01-31	14.7	A		
USGS	10194200	2017-02-01	17.0	A		
USGS	10194200	2017-02-02	18.6	A		
USGS	10194200	2017-02-03	17.1	A		
USGS	10194200	2017-02-04	17.0	A		
USGS	10194200	2017-02-05	17.0	A		
USGS	10194200	2017-02-06	17.3	A		
USGS	10194200	2017-02-07	18.8	A		
USGS	10194200	2017-02-08	21.2	A		
USGS	10194200	2017-02-09	23.3	A		
USGS	10194200	2017-02-10	35.4	A		
USGS	10194200	2017-02-11	45.0	A		
USGS	10194200	2017-02-12	35.5	A		
USGS	10194200	2017-02-13	30.4	A		
USGS	10194200	2017-02-14	26.1	A		
USGS	10194200	2017-02-15	24.7	A		
USGS	10194200	2017-02-16	24.6	A		
USGS	10194200	2017-02-17	26.1	A		
USGS	10194200	2017-02-18	24.6	A		
USGS	10194200	2017-02-19	23.6	A		
USGS	10194200	2017-02-20	22.6	A		
USGS	10194200	2017-02-21	22.8	A		
USGS	10194200	2017-02-22	24.4	A		
USGS	10194200	2017-02-23	23.4	A		
USGS	10194200	2017-02-24	23.0	A		
USGS	10194200	2017-02-25	16.1	A		
USGS	10194200	2017-02-26	22.2	A		
USGS	10194200	2017-02-27	22.4	A		
USGS	10194200	2017-02-28	20.2	A		
USGS	10194200	2017-03-01	16.7	A		
USGS	10194200	2017-03-02	17.9	A		
USGS	10194200	2017-03-03	18.9	A		
USGS	10194200	2017-03-04	20.5	A		
USGS	10194200	2017-03-05	20.6	A		
USGS	10194200	2017-03-06	19.3	A		
USGS	10194200	2017-03-07	19.3	A		
USGS	10194200	2017-03-08	22.4	A		
USGS	10194200	2017-03-09	24.7	A		
USGS	10194200	2017-03-10	27.2	A		
USGS	10194200	2017-03-11	29.0	A		
USGS	10194200	2017-03-12	32.4	A		
USGS	10194200	2017-03-13	36.4	A		
USGS	10194200	2017-03-14	41.7	A		
USGS	10194200	2017-03-15	50.3	A		
USGS	10194200	2017-03-16	55.7	A		
USGS	10194200	2017-03-17	63.5	A		
USGS	10194200	2017-03-18	70.1	A		
USGS	10194200	2017-03-19	76.3	A		
USGS	10194200	2017-03-20	82.2	A		
USGS	10194200	2017-03-21	86.3	A		
USGS	10194200	2017-03-22	87.6	A		
USGS	10194200	2017-03-23	89.7	A		
USGS	10194200	2017-03-24	78.9	A		
USGS	10194200	2017-03-25	72.9	A		
USGS	10194200	2017-03-26	64.9	A		
USGS	10194200	2017-03-27	62.9	A		
USGS	10194200	2017-03-28	61.0	A		
USGS	10194200	2017-03-29	58.3	A		
USGS	10194200	2017-03-30	61.7	A		
USGS	10194200	2017-03-31	68.7	A		
USGS	10194200	2017-04-01	72.2	A		
USGS	10194200	2017-04-02	74.1	A		
USGS	10194200	2017-04-03	70.8	A		
USGS	10194200	2017-04-04	66.8	A		
USGS	10194200	2017-04-05	62.6	A		
USGS	10194200	2017-04-06	61.7	A		
USGS	10194200	2017-04-07	65.3	A		
USGS	10194200	2017-04-08	76.3	A		
USGS	10194200	2017-04-09	82.5	A		
USGS	10194200	2017-04-10	80.2	A		
USGS	10194200	2017-04-11	77.1	A		
USGS	10194200	2017-04-12	73.1	A		
USGS	10194200	2017-04-13	77.8	A		
USGS	10194200	2017-04-14	91.3	A		
USGS	10194200	2017-04-15	96.6	A		
USGS	10194200	2017-04-16	97.1	A		
USGS	10194200	2017-04-17	101	A		
USGS	10194200	2017-04-18	111	A		
USGS	10194200	2017-04-19	148	A		
USGS	10194200	2017-04-20	140	A		
USGS	10194200	2017-04-21	122	A		
USGS	10194200	2017-04-22	115	A		
USGS	10194200	2017-04-23	110	A		
USGS	10194200	2017-04-24	114	A		
USGS	10194200	2017-04-25	113	A		
USGS	10194200	2017-04-26	104	A		
USGS	10194200	2017-04-27	102	A		
USGS	10194200	2017-04-28	97.4	A		
USGS	10194200	2017-04-29	94.4	A		
USGS	10194200	2017-04-30	88.5	A		
USGS	10194200	2017-05-01	84.6	A		
USGS	10194200	2017-05-02	85.3	A		
USGS	10194200	2017-05-03	92.7	A		
USGS	10194200	2017-05-04	104	A		
USGS	10194200	2017-05-05	123	A		
USGS	10194200	2017-05-06	147	A		
USGS	10194200	2017-05-07	168	A		
USGS	10194200	2017-05-08	165	A		
USGS	10194200	2017-05-09	155	A		
USGS	10194200	2017-05-10	161	A		
USGS	10194200	2017-05-11	153	A		
USGS	10194200	2017-05-12	154	A		
USGS	10194200	2017-05-13	164	A		
USGS	10194200	2017-05-14	160	A		
USGS	10194200	2017-05-15	145	A		
USGS	10194200	2017-05-16	132	A		
USGS	10194200	2017-05-17	128	A		
USGS	10194200	2017-05-18	113	A		
USGS	10194200	2017-05-19	105	A		
USGS	10194200	2017-05-20	98.9	A		
USGS	10194200	2017-05-21	92.3	A		
USGS	10194200	2017-05-22	88.9	A		
USGS	10194200	2017-05-23	92.5	A		
USGS	10194200	2017-05-24	100	A		
USGS	10194200	2017-05-25	111	A		
USGS	10194200	2017-05-26	118	A		
USGS	10194200	2017-05-27	117	A		
USGS	10194200	2017-05-28	114	A		
USGS	10194200	2017-05-29	110	A		
USGS	10194200	2017-05-30	109	A		
USGS	10194200	2017-05-31	109	A		
USGS	10194200	2017-06-01	107	A		
USGS	10194200	2017-06-02	106	A		
USGS	10194200	2017-06-03	106	A		
USGS	10194200	2017-06-04	105	A		
USGS	10194200	2017-06-05	112	A		
USGS	10194200	2017-06-06	111	A		
USGS	10194200	2017-06-07	108	A		
USGS	10194200	2017-06-08	107	A		
USGS	10194200	2017-06-09	98.7	A		
USGS	10194200	2017-06-10	96.4	A		
USGS	10194200	2017-06-11	97.7	A		
USGS	10194200	2017-06-12	92.5	A		
USGS	10194200	2017-06-13	81.2	A		
USGS	10194200	2017-06-14	70.6	A		
USGS	10194200	2017-06-15	67.6	A		
USGS	10194200	2017-06-16	68.0	A		
USGS	10194200	2017-06-17	68.7	A		
USGS	10194200	2017-06-18	70.1	A		
USGS	10194200	2017-06-19	70.3	A		
USGS	10194200	2017-06-20	64.6	A		
USGS	10194200	2017-06-21	61.7	A		
USGS	10194200	2017-06-22	60.1	A		
USGS	10194200	2017-06-23	56.0	A		
USGS	10194200	2017-06-24	51.3	A		
USGS	10194200	2017-06-25	47.1	A		
USGS	10194200	2017-06-26	43.5	A		
USGS	10194200	2017-06-27	40.4	A		
USGS	10194200	2017-06-28	37.2	A		
USGS	10194200	2017-06-29	35.5	A		
USGS	10194200	2017-06-30	34.4	A		
USGS	10194200	2017-07-01	32.8	A		
USGS	10194200	2017-07-02	31.4	A		
USGS	10194200	2017-07-03	29.2	A		
USGS	10194200	2017-07-04	27.7	A		
USGS	10194200	2017-07-05	26.4	A		
USGS	10194200	2017-07-06	25.1	A		
USGS	10194200	2017-07-07	24.3	A		
USGS	10194200	2017-07-08	24.3	A		
USGS	10194200	2017-07-09	24.7	A		
USGS	10194200	2017-07-10	24.6	A		
USGS	10194200	2017-07-11	25.2	A		
USGS	10194200	2017-07-12	25.3	A		
USGS	10194200	2017-07-13	24.8	A		
USGS	10194200	2017-07-14	25.5	A		
USGS	10194200	2017-07-15	23.3	A		
USGS	10194200	2017-07-16	21.7	A		
USGS	10194200	2017-07-17	21.3	A		
USGS	10194200	2017-07-18	22.3	A		
USGS	10194200	2017-07-19	36.2	A		
USGS	10194200	2017-07-20	26.6	A		
USGS	10194200	2017-07-21	23.9	A		
USGS	10194200	2017-07-22	21.8	A		
USGS	10194200	2017-07-23	21.1	A		
USGS	10194200	2017-07-24	21.1	A		
USGS	10194200	2017-07-25	25.5	A		
USGS	10194200	2017-07-26	23.9	A		
USGS	10194200	2017-07-27	22.8	A		
USGS	10194200	2017-07-28	21.3	A		
USGS	10194200	2017-07-29	19.9	A		
USGS	10194200	2017-07-30	19.1	A		
USGS	10194200	2017-07-31	18.3	A		
USGS	10194200	2017-08-01	17.5	A		
USGS	10194200	2017-08-02	17.2	A		
USGS	10194200	2017-08-03	17.1	A		
USGS	10194200	2017-08-04	16.9	A		
USGS	10194200	2017-08-05	17.7	A		
USGS	10194200	2017-08-06	28.1	A		
USGS	10194200	2017-08-07	28.4	A		
USGS	10194200	2017-08-08	23.4	A		
USGS	10194200	2017-08-09	21.1	A		
USGS	10194200	2017-08-10	19.3	A		
USGS	10194200	2017-08-11	18.8	A		
USGS	10194200	2017-08-12	26.3	A		
USGS	10194200	2017-08-13	27.8	A		
USGS	10194200	2017-08-14	21.9	A		
USGS	10194200	2017-08-15	19.9	A		
USGS	10194200	2017-08-16	19.1	A		
USGS	10194200	2017-08-17	18.1	A		
USGS	10194200	2017-08-18	17.1	A		
USGS	10194200	2017-08-19	16.6	A		
USGS	10194200	2017-08-20	16.3	A		
USGS	10194200	2017-08-21	16.7	A		
USGS	10194200	2017-08-22	18.0	A		
USGS	10194200	2017-08-23	16.9	A		
USGS	10194200	2017-08-24	15.6	A		
USGS	10194200	2017-08-25	15.1	A		
USGS	10194200	2017-08-26	14.2	A		
USGS	10194200	2017-08-27	13.8	A		
USGS	10194200	2017-08-28	12.8	A		
USGS	10194200	2017-08-29	12.1	A		
USGS	10194200	2017-08-30	13.9	A		
USGS	10194200	2017-08-31	14.3	A		
USGS	10194200	2017-09-01	12.7	A		
USGS	10194200	2017-09-02	11.9	A		
USGS	10194200	2017-09-03	11.4	A		
USGS	10194200	2017-09-04	11.2	A		
USGS	10194200	2017-09-05	10.8	A		
USGS	10194200	2017-09-06	15.1	A		
USGS	10194200	2017-09-07	13.8	A		
USGS	10194200	2017-09-08	12.9	A		
USGS	10194200	2017-09-09	13.4	A		
USGS	10194200	2017-09-10	13.3	A		
USGS	10194200	2017-09-11	12.3	A		
USGS	10194200	2017-09-12	13.0	A		
USGS	10194200	2017-09-13	14.3	A		
USGS	10194200	2017-09-14	24.5	A		
USGS	10194200	2017-09-15	28.8	A		
USGS	10194200	2017-09-16	22.8	A		
USGS	10194200	2017-09-17	18.6	A:e		
USGS	10194200	2017-09-18	17.6	A:e		
USGS	10194200	2017-09-19	16.9	A:e		
USGS	10194200	2017-09-20	16.0	A:e		
USGS	10194200	2017-09-21	15.5	A:e		
USGS	10194200	2017-09-22	20.2	A:e		
USGS	10194200	2017-09-23	17.6	A:e		
USGS	10194200	2017-09-24	22.2	A:e		
USGS	10194200	2017-09-25	19.1	A:e		
USGS	10194200	2017-09-26	18.8	A:e		
USGS	10194200	2017-09-27	17.4	A:e		
USGS	10194200	2017-09-28	18.1	A		
USGS	10194200	2017-09-29	18.0	A:e		
USGS	10194200	2017-09-30	17.1	A:e		
USGS	10194200	2017-10-01	16.4	A:e		
USGS	10194200	2017-10-02	18.0	A:e		
USGS	10194200	2017-10-03	17.6	A		
USGS	10194200	2017-10-04	16.7	A		
USGS	10194200	2017-10-05	16.1	A		
USGS	10194200	2017-10-06	15.9	A		
USGS	10194200	2017-10-07	15.8	A		
USGS	10194200	2017-10-08	15.3	A		
USGS	10194200	2017-10-09	15.8	A		
USGS	10194200	2017-10-10	15.6	A		
USGS	10194200	2017-10-11	15.4	A		
USGS	10194200	2017-10-12	15.0	A		
USGS	10194200	2017-10-13	15.0	A		
USGS	10194200	2017-10-14	14.9	A		
USGS	10194200	2017-10-15	14.6	A		
USGS	10194200	2017-10-16	15.0	A		
USGS	10194200	2017-10-17	14.8	A		
USGS	10194200	2017-10-18	14.7	A		
USGS	10194200	2017-10-19	14.5	A		
USGS	10194200	2017-10-20	14.3	A		
USGS	10194200	2017-10-21	14.5	A		
USGS	10194200	2017-10-22	14.5	A		
USGS	10194200	2017-10-23	14.2	A		
USGS	10194200	2017-10-24	14.0	A		
USGS	10194200	2017-10-25	14.1	A		
USGS	10194200	2017-10-26	14.1	A		
USGS	10194200	2017-10-27	14.2	A		
USGS	10194200	2017-10-28	14.2	A		
USGS	10194200	2017-10-29	14.2	A		
USGS	10194200	2017-10-30	14.1	A		
USGS	10194200	2017-10-31	14.0	A		
USGS	10194200	2017-11-01	13.8	A		
USGS	10194200	2017-11-02	13.6	A		
USGS	10194200	2017-11-03	13.5	A		
USGS	10194200	2017-11-04	13.7	A		
USGS	10194200	2017-11-05	13.9	A		
USGS	10194200	2017-11-06	13.7	A		
USGS	10194200	2017-11-07	13.6	A		
USGS	10194200	2017-11-08	11.4	A		
USGS	10194200	2017-11-09	14.5	A		
USGS	10194200	2017-11-10	13.7	A		
USGS	10194200	2017-11-11	13.3	A		
USGS	10194200	2017-11-12	12.8	A		
USGS	10194200	2017-11-13	13.3	A		
USGS	10194200	2017-11-14	12.8	A		
USGS	10194200	2017-11-15	12.7	A		
USGS	10194200	2017-11-16	12.9	A		
USGS	10194200	2017-11-17	13.5	A		
USGS	10194200	2017-11-18	11.5	A		
USGS	10194200	2017-11-19	10.5	A		
USGS	10194200	2017-11-20	15.9	A		
USGS	10194200	2017-11-21	15.0	A		
USGS	10194200	2017-11-22	14.3	A		
USGS	10194200	2017-11-23	13.7	A		
USGS	10194200	2017-11-24	13.5	A		
USGS	10194200	2017-11-25	13.5	A		
USGS	10194200	2017-11-26	13.3	A		
USGS	10194200	2017-11-27	13.1	A		
USGS	10194200	2017-11-28	13.2	A		
USGS	10194200	2017-11-29	13.0	A		
USGS	10194200	2017-11-30	12.0	A		
USGS	10194200	2017-12-01	14.3	A		
USGS	10194200	2017-12-02	13.4	A		
USGS	10194200	2017-12-03	13.3	A:e		
USGS	10194200	2017-12-04	8.49	A:e		
USGS	10194200	2017-12-05	4.18	A:e		
USGS	10194200	2017-12-06	3.15	A:e		
USGS	10194200	2017-12-07	3.41	A:e		
USGS	10194200	2017-12-08	3.19	A:e		
USGS	10194200	2017-12-09	3.12	A:e		
USGS	10194200	2017-12-10	3.52	A:e		
USGS	10194200	2017-12-11	3.52	A:e		
USGS	10194200	2017-12-12	3.54	A:e		
USGS	10194200	2017-12-13	4.88	A:e		
USGS	10194200	2017-12-14	6.93	A:e		
USGS	10194200	2017-12-15	6.43	A:e		
USGS	10194200	2017-12-16	7.71	A:e		
USGS	10194200	2017-12-17	11.1	A:e		
USGS	10194200	2017-12-18	9.01	A:e		
USGS	10194200	2017-12-19	10.7	A:e		
USGS	10194200	2017-12-20	12.6	A:e		
USGS	10194200	2017-12-21	11.1	A:e		
USGS	10194200	2017-12-22	7.30	A:e		
USGS	10194200	2017-12-23	12.8	A:e		
USGS	10194200	2017-12-24	12.6	A:e		
USGS	10194200	2017-12-25	11.7	A:e		
USGS	10194200	2017-12-26	10.1	A:e		
USGS	10194200	2017-12-27	8.86	A:e		
USGS	10194200	2017-12-28	9.01	A:e		
USGS	10194200	2017-12-29	10.5	A:e		
USGS	10194200	2017-12-30	12.1	A:e		
USGS	10194200	2017-12-31	11.9	A:e		
USGS	10194200	2018-01-01	10.1	A:e		
USGS	10194200	2018-01-02	7.73	A:e		
USGS	10194200	2018-01-03	5.68	A:e		
USGS	10194200	2018-01-04	6.10	A:e		
USGS	10194200	2018-01-05	9.76	A:e		
USGS	10194200	2018-01-06	12.2	A:e		
USGS	10194200	2018-01-07	12.0	A:e		
USGS	10194200	2018-01-08	11.0	A:e		
USGS	10194200	2018-01-09	12.4	A:e		
USGS	10194200	2018-01-10	14.1	A:e		
USGS	10194200	2018-01-11	14.0	A:e		
USGS	10194200	2018-01-12	11.8	A:e		
USGS	10194200	2018-01-13	9.45	A:e		
USGS	10194200	2018-01-14	9.29	A:e		
USGS	10194200	2018-01-15	10.2	A:e		
USGS	10194200	2018-01-16	10.8	A:e		
USGS	10194200	2018-01-17	11.9	A:e		
USGS	10194200	2018-01-18	12.7	A:e		
USGS	10194200	2018-01-19	12.6	A:e		
USGS	10194200	2018-01-20	12.2	A:e		
USGS	10194200	2018-01-21	8.69	A:e		
USGS	10194200	2018-01-22	5.09	A:e		
USGS	10194200	2018-01-23	5.95	A:e		
USGS	10194200	2018-01-24	8.22	A:e		
USGS	10194200	2018-01-25	9.89	A:e		
USGS	10194200	2018-01-26	9.90	A:e		
USGS	10194200	2018-01-27	9.80	A:e		
USGS	10194200	2018-01-28	10.1	A:e		
USGS	10194200	2018-01-29	11.2	A:e		
USGS	10194200	2018-01-30	13.0	A:e		
USGS	10194200	2018-01-31	13.3	A:e		
USGS	10194200	2018-02-01	13.0	A:e		
USGS	10194200	2018-02-02	12.9	A:e		
USGS	10194200	2018-02-03	12.8	A		
USGS	10194200	2018-02-04	12.7	A		
USGS	10194200	2018-02-05	12.7	A		
USGS	10194200	2018-02-06	12.8	A		
USGS	10194200	2018-02-07	11.4	A		
USGS	10194200	2018-02-08	12.5	A		
USGS	10194200	2018-02-09	12.5	A		
USGS	10194200	2018-02-10	12.7	A		
USGS	10194200	2018-02-11	8.36	A		
USGS	10194200	2018-02-12	14.8	A		
USGS	10194200	2018-02-13	12.6	A		
USGS	10194200	2018-02-14	12.4	A		
USGS	10194200	2018-02-15	12.9	A		
USGS	10194200	2018-02-16	8.18	A		
USGS	10194200	2018-02-17	12.6	A		
USGS	10194200	2018-02-18	13.7	A		
USGS	10194200	2018-02-19	11.8	A:e		
USGS	10194200	2018-02-20	5.36	A:e		
USGS	10194200	2018-02-21	4.29	A:e		
USGS	10194200	2018-02-22	4.73	A:e		
USGS	10194200	2018-02-23	5.19	A:e		
USGS	10194200	2018-02-24	4.50	A:e		
USGS	10194200	2018-02-25	5.62	A:e		
USGS	10194200	2018-02-26	5.10	A:e		
USGS	10194200	2018-02-27	6.49	A:e		
USGS	10194200	2018-02-28	7.35	A:e		
USGS	10194200	2018-03-01	8.22	A:e		
USGS	10194200	2018-03-02	7.91	A:e		
USGS	10194200	2018-03-03	8.85	A:e		
USGS	10194200	2018-03-04	7.97	A:e		
USGS	10194200	2018-03-05	5.35	A:e		
USGS	10194200	2018-03-06	4.07	A:e		
USGS	10194200	2018-03-07	5.59	A:e		
USGS	10194200	2018-03-08	10.8	A:e		
USGS	10194200	2018-03-09	12.3	A		
USGS	10194200	2018-03-10	12.9	A		
USGS	10194200	2018-03-11	13.0	A		
USGS	10194200	2018-03-12	13.2	A		
USGS	10194200	2018-03-13	14.3	A		
USGS	10194200	2018-03-14	18.3	A		
USGS	10194200	2018-03-15	26.0	A		
USGS	10194200	2018-03-16	16.3	A		
USGS	10194200	2018-03-17	15.7	A		
USGS	10194200	2018-03-18	14.4	A		
USGS	10194200	2018-03-19	11.7	A		
USGS	10194200	2018-03-20	13.0	A		
USGS	10194200	2018-03-21	14.0	A		
USGS	10194200	2018-03-22	20.2	A		
USGS	10194200	2018-03-23	33.2	A		
USGS	10194200	2018-03-24	25.6	A		
USGS	10194200	2018-03-25	20.7	A		
USGS	10194200	2018-03-26	18.6	A		
USGS	10194200	2018-03-27	16.4	A		
USGS	10194200	2018-03-28	16.7	A		
USGS	10194200	2018-03-29	15.9	A		
USGS	10194200	2018-03-30	16.1	A		
USGS	10194200	2018-03-31	17.2	A		
USGS	10194200	2018-04-01	18.4	A		
USGS	10194200	2018-04-02	20.0	A		
USGS	10194200	2018-04-03	19.1	A		
USGS	10194200	2018-04-04	18.5	A		
USGS	10194200	2018-04-05	17.8	A		
USGS	10194200	2018-04-06	18.5	A		
USGS	10194200	2018-04-07	37.6	A		
USGS	10194200	2018-04-08	60.9	A		
USGS	10194200	2018-04-09	47.0	A		
USGS	10194200	2018-04-10	40.3	A		
USGS	10194200	2018-04-11	35.6	A		
USGS	10194200	2018-04-12	38.9	A		
USGS	10194200	2018-04-13	35.2	A		
USGS	10194200	2018-04-14	30.9	A		
USGS	10194200	2018-04-15	28.8	A		
USGS	10194200	2018-04-16	26.0	A		
USGS	10194200	2018-04-17	29.1	A		
USGS	10194200	2018-04-18	27.0	A		
USGS	10194200	2018-04-19	27.1	A		
USGS	10194200	2018-04-20	29.1	A		
USGS	10194200	2018-04-21	27.5	A		
USGS	10194200	2018-04-22	29.2	A		
USGS	10194200	2018-04-23	28.8	A		
USGS	10194200	2018-04-24	32.3	A		
USGS	10194200	2018-04-25	35.9	A		
USGS	10194200	2018-04-26	40.2	A		
USGS	10194200	2018-04-27	45.1	A		
USGS	10194200	2018-04-28	47.9	A		
USGS	10194200	2018-04-29	52.1	A		
USGS	10194200	2018-04-30	52.6	A		
USGS	10194200	2018-05-01	49.3	A		
USGS	10194200	2018-05-02	47.2	A		
USGS	10194200	2018-05-03	45.7	A		
USGS	10194200	2018-05-04	42.4	A		
USGS	10194200	2018-05-05	39.8	A		
USGS	10194200	2018-05-06	41.4	A		
USGS	10194200	2018-05-07	43.9	A		
USGS	10194200	2018-05-08	49.0	A		
USGS	10194200	2018-05-09	56.0	A		
USGS	10194200	2018-05-10	60.6	A		
USGS	10194200	2018-05-11	62.3	A		
USGS	10194200	2018-05-12	62.5	A		
USGS	10194200	2018-05-13	56.7	A		
USGS	10194200	2018-05-14	49.6	A		
USGS	10194200	2018-05-15	44.0	A		
USGS	10194200	2018-05-16	41.2	A		
USGS	10194200	2018-05-17	42.5	A		
USGS	10194200	2018-05-18	42.6	A		
USGS	10194200	2018-05-19	42.7	A		
USGS	10194200	2018-05-20	43.8	A		
USGS	10194200	2018-05-21	40.5	A		
USGS	10194200	2018-05-22	39.6	A		
USGS	10194200	2018-05-23	37.9	A		
USGS	10194200	2018-05-24	35.9	A		
USGS	10194200	2018-05-25	38.2	A		
USGS	10194200	2018-05-26	39.7	A		
USGS	10194200	2018-05-27	42.6	A		
USGS	10194200	2018-05-28	42.0	A		
USGS	10194200	2018-05-29	35.6	A		
USGS	10194200	2018-05-30	35.1	A		
USGS	10194200	2018-05-31	35.8	A		
USGS	10194200	2018-06-01	35.7	A		
USGS	10194200	2018-06-02	35.0	A		
USGS	10194200	2018-06-03	33.9	A		
USGS	10194200	2018-06-04	33.0	A		
USGS	10194200	2018-06-05	32.2	A		
USGS	10194200	2018-06-06	31.0	A		
USGS	10194200	2018-06-07	30.0	A		
USGS	10194200	2018-06-08	27.8	A		
USGS	10194200	2018-06-09	25.8	A		
USGS	10194200	2018-06-10	25.0	A		
USGS	10194200	2018-06-11	24.6	A		
USGS	10194200	2018-06-12	23.2	A		
USGS	10194200	2018-06-13	21.8	A		
USGS	10194200	2018-06-14	20.6	A		
USGS	10194200	2018-06-15	19.7	A		
USGS	10194200	2018-06-16	19.2	A		
USGS	10194200	2018-06-17	18.9	A		
USGS	10194200	2018-06-18	18.1	A		
USGS	10194200	2018-06-19	17.3	A		
USGS	10194200	2018-06-20	15.7	A		
USGS	10194200	2018-06-21	14.6	A		
USGS	10194200	2018-06-22	13.8	A		
USGS	10194200	2018-06-23	13.5	A		
USGS	10194200	2018-06-24	12.9	A		
USGS	10194200	2018-06-25	12.7	A		
USGS	10194200	2018-06-26	11.7	A		
USGS	10194200	2018-06-27	10.8	A		
USGS	10194200	2018-06-28	10.6	A		
USGS	10194200	2018-06-29	10.8	A		
USGS	10194200	2018-06-30	10.8	A		
USGS	10194200	2018-07-01	10.3	A		
USGS	10194200	2018-07-02	9.67	A		
USGS	10194200	2018-07-03	8.78	A		
USGS	10194200	2018-07-04	11.7	A		
USGS	10194200	2018-07-05	18.8	A		
USGS	10194200	2018-07-06	20.7	A		
USGS	10194200	2018-07-07	21.7	A		
USGS	10194200	2018-07-08	22.0	A		
USGS	10194200	2018-07-09	24.1	A		
USGS	10194200	2018-07-10	23.1	A		
USGS	10194200	2018-07-11	33.5	A		
USGS	10194200	2018-07-12	29.7	A		
USGS	10194200	2018-07-13	27.5	A		
USGS	10194200	2018-07-14	25.5	A		
USGS	10194200	2018-07-15	22.2	A		
USGS	10194200	2018-07-16	20.3	A		
USGS	10194200	2018-07-17	20.3	A		
USGS	10194200	2018-07-18	14.0	A		
USGS	10194200	2018-07-19	13.5	A		
USGS	10194200	2018-07-20	14.6	A		
USGS	10194200	2018-07-21	11.4	A		
USGS	10194200	2018-07-22	11.6	A		
USGS	10194200	2018-07-23	10.7	A		
USGS	10194200	2018-07-24	9.74	A		
USGS	10194200	2018-07-25	9.69	A		
USGS	10194200	2018-07-26	9.43	A		
USGS	10194200	2018-07-27	9.37	A		
USGS	10194200	2018-07-28	9.03	A		
USGS	10194200	2018-07-29	8.76	A		
USGS	10194200	2018-07-30	8.48	A		
USGS	10194200	2018-07-31	7.87	A		
USGS	10194200	2018-08-01	7.39	A		
USGS	10194200	2018-08-02	8.70	A		
USGS	10194200	2018-08-03	9.16	A		
USGS	10194200	2018-08-04	8.23	A		
USGS	10194200	2018-08-05	7.42	A		
USGS	10194200	2018-08-06	6.96	A		
USGS	10194200	2018-08-07	6.78	A		
USGS	10194200	2018-08-08	6.68	A		
USGS	10194200	2018-08-09	6.65	A		
USGS	10194200	2018-08-10	6.43	A		
USGS	10194200	2018-08-11	7.01	A		
USGS	10194200	2018-08-12	7.67	A		
USGS	10194200	2018-08-13	6.91	A		
USGS	10194200	2018-08-14	6.89	A		
USGS	10194200	2018-08-15	7.93	A		
USGS	10194200	2018-08-16	7.23	A		
USGS	10194200	2018-08-17	6.93	A		
