# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-04-05 16:44:20 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09285900 STRAWBERRY RIVER AT PINNACLES NEAR FRUITLAND, UT
# -----------------------------------------------------------------------------------
#
# Data provided for site 09285900
#            TS   parameter     statistic     Description
#        142904       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	142904_00060_00003	142904_00060_00003_cd
USGS	09285900	1991-05-27	77.0	A
USGS	09285900	1991-05-28	78.0	A
USGS	09285900	1991-05-29	76.0	A
USGS	09285900	1991-05-30	76.0	A
USGS	09285900	1991-05-31	81.0	A
USGS	09285900	1991-06-01	83.0	A
USGS	09285900	1991-06-02	80.0	A
USGS	09285900	1991-06-03	79.0	A
USGS	09285900	1991-06-04	79.0	A
USGS	09285900	1991-06-05	84.0	A
USGS	09285900	1991-06-06	84.0	A
USGS	09285900	1991-06-07	82.0	A
USGS	09285900	1991-06-08	81.0	A
USGS	09285900	1991-06-09	80.0	A
USGS	09285900	1991-06-10	76.0	A
USGS	09285900	1991-06-11	75.0	A
USGS	09285900	1991-06-12	73.0	A
USGS	09285900	1991-06-13	74.0	A
USGS	09285900	1991-06-14	72.0	A
USGS	09285900	1991-06-15	73.0	A
USGS	09285900	1991-06-16	71.0	A
USGS	09285900	1991-06-17	70.0	A
USGS	09285900	1991-06-18	68.0	A
USGS	09285900	1991-06-19	68.0	A
USGS	09285900	1991-06-20	67.0	A
USGS	09285900	1991-06-21	65.0	A
USGS	09285900	1991-06-22	63.0	A
USGS	09285900	1991-06-23	54.0	A
USGS	09285900	1991-06-24	50.0	A
USGS	09285900	1991-06-25	51.0	A
USGS	09285900	1991-06-26	52.0	A
USGS	09285900	1991-06-27	52.0	A
USGS	09285900	1991-06-28	52.0	A
USGS	09285900	1991-06-29	52.0	A
USGS	09285900	1991-06-30	51.0	A
USGS	09285900	1991-07-01	51.0	A
USGS	09285900	1991-07-02	51.0	A
USGS	09285900	1991-07-03	51.0	A
USGS	09285900	1991-07-04	51.0	A
USGS	09285900	1991-07-05	50.0	A
USGS	09285900	1991-07-06	50.0	A
USGS	09285900	1991-07-07	50.0	A
USGS	09285900	1991-07-08	49.0	A
USGS	09285900	1991-07-09	47.0	A
USGS	09285900	1991-07-10	43.0	A
USGS	09285900	1991-07-11	43.0	A
USGS	09285900	1991-07-12	42.0	A
USGS	09285900	1991-07-13	42.0	A
USGS	09285900	1991-07-14	43.0	A
USGS	09285900	1991-07-15	43.0	A
USGS	09285900	1991-07-16	42.0	A
USGS	09285900	1991-07-17	41.0	A
USGS	09285900	1991-07-18	44.0	A
USGS	09285900	1991-07-19	45.0	A
USGS	09285900	1991-07-20	47.0	A
USGS	09285900	1991-07-21	47.0	A
USGS	09285900	1991-07-22	46.0	A
USGS	09285900	1991-07-23	46.0	A
USGS	09285900	1991-07-24	47.0	A
USGS	09285900	1991-07-25	45.0	A
USGS	09285900	1991-07-26	45.0	A
USGS	09285900	1991-07-27	46.0	A
USGS	09285900	1991-07-28	46.0	A
USGS	09285900	1991-07-29	45.0	A
USGS	09285900	1991-07-30	45.0	A
USGS	09285900	1991-07-31	45.0	A
USGS	09285900	1991-08-01	45.0	A
USGS	09285900	1991-08-02	45.0	A
USGS	09285900	1991-08-03	45.0	A
USGS	09285900	1991-08-04	45.0	A
USGS	09285900	1991-08-05	45.0	A
USGS	09285900	1991-08-06	48.0	A
USGS	09285900	1991-08-07	43.0	A
USGS	09285900	1991-08-08	42.0	A
USGS	09285900	1991-08-09	42.0	A
USGS	09285900	1991-08-10	42.0	A
USGS	09285900	1991-08-11	42.0	A
USGS	09285900	1991-08-12	42.0	A
USGS	09285900	1991-08-13	42.0	A
USGS	09285900	1991-08-14	44.0	A
USGS	09285900	1991-08-15	46.0	A
USGS	09285900	1991-08-16	45.0	A
USGS	09285900	1991-08-17	44.0	A
USGS	09285900	1991-08-18	45.0	A
USGS	09285900	1991-08-19	47.0	A
USGS	09285900	1991-08-20	43.0	A
USGS	09285900	1991-08-21	43.0	A
USGS	09285900	1991-08-22	43.0	A
USGS	09285900	1991-08-23	44.0	A
USGS	09285900	1991-08-24	46.0	A
USGS	09285900	1991-08-25	48.0	A
USGS	09285900	1991-08-26	46.0	A
USGS	09285900	1991-08-27	46.0	A
USGS	09285900	1991-08-28	47.0	A
USGS	09285900	1991-08-29	45.0	A
USGS	09285900	1991-08-30	45.0	A
USGS	09285900	1991-08-31	45.0	A
USGS	09285900	1991-09-01	46.0	A
USGS	09285900	1991-09-02	46.0	A
USGS	09285900	1991-09-03	45.0	A
USGS	09285900	1991-09-04	45.0	A
USGS	09285900	1991-09-05	43.0	A
USGS	09285900	1991-09-06	45.0	A
USGS	09285900	1991-09-07	47.0	A
USGS	09285900	1991-09-08	45.0	A
USGS	09285900	1991-09-09	43.0	A
USGS	09285900	1991-09-10	44.0	A
USGS	09285900	1991-09-11	45.0	A
USGS	09285900	1991-09-12	44.0	A
USGS	09285900	1991-09-13	44.0	A
USGS	09285900	1991-09-14	45.0	A
USGS	09285900	1991-09-15	54.0	A
USGS	09285900	1991-09-16	55.0	A
USGS	09285900	1991-09-17	55.0	A
USGS	09285900	1991-09-18	55.0	A
USGS	09285900	1991-09-19	56.0	A
USGS	09285900	1991-09-20	56.0	A
USGS	09285900	1991-09-21	45.0	A
USGS	09285900	1991-09-22	41.0	A
USGS	09285900	1991-09-23	41.0	A
USGS	09285900	1991-09-24	41.0	A
USGS	09285900	1991-09-25	40.0	A
USGS	09285900	1991-09-26	40.0	A
USGS	09285900	1991-09-27	40.0	A
USGS	09285900	1991-09-28	41.0	A
USGS	09285900	1991-09-29	41.0	A
USGS	09285900	1991-09-30	41.0	A
USGS	09285900	1991-10-01	41.0	A
USGS	09285900	1991-10-02	34.0	A
USGS	09285900	1991-10-03	33.0	A
USGS	09285900	1991-10-04	32.0	A
USGS	09285900	1991-10-05	32.0	A
USGS	09285900	1991-10-06	32.0	A
USGS	09285900	1991-10-07	32.0	A
USGS	09285900	1991-10-08	31.0	A
USGS	09285900	1991-10-09	31.0	A
USGS	09285900	1991-10-10	31.0	A
USGS	09285900	1991-10-11	33.0	A
USGS	09285900	1991-10-12	33.0	A
USGS	09285900	1991-10-13	33.0	A
USGS	09285900	1991-10-14	34.0	A
USGS	09285900	1991-10-15	34.0	A
USGS	09285900	1991-10-16	33.0	A
USGS	09285900	1991-10-17	33.0	A
USGS	09285900	1991-10-18	31.0	A
USGS	09285900	1991-10-19	32.0	A
USGS	09285900	1991-10-20	34.0	A
USGS	09285900	1991-10-21	35.0	A
USGS	09285900	1991-10-22	35.0	A
USGS	09285900	1991-10-23	35.0	A
USGS	09285900	1991-10-24	34.0	A
USGS	09285900	1991-10-25	34.0	A
USGS	09285900	1991-10-26	34.0	A
USGS	09285900	1991-10-27	35.0	A
USGS	09285900	1991-10-28	36.0	A
USGS	09285900	1991-10-29	35.0	A
USGS	09285900	1991-10-30	35.0	A
USGS	09285900	1991-10-31	35.0	A
USGS	09285900	1991-11-01	35.0	A
USGS	09285900	1991-11-02	35.0	A
USGS	09285900	1991-11-03	33.0	A
USGS	09285900	1991-11-04	36.0	A
USGS	09285900	1991-11-05	35.0	A
USGS	09285900	1991-11-06	35.0	A
USGS	09285900	1991-11-07	35.0	A
USGS	09285900	1991-11-08	34.0	A
USGS	09285900	1991-11-09	34.0	A
USGS	09285900	1991-11-10	34.0	A
USGS	09285900	1991-11-11	34.0	A
USGS	09285900	1991-11-12	34.0	A
USGS	09285900	1991-11-13	34.0	A
USGS	09285900	1991-11-14	35.0	A
USGS	09285900	1991-11-15	36.0	A
USGS	09285900	1991-11-16	34.0	A
USGS	09285900	1991-11-17	34.0	A
USGS	09285900	1991-11-18	34.0	A
USGS	09285900	1991-11-19	34.0	A
USGS	09285900	1991-11-20	34.0	A
USGS	09285900	1991-11-21	34.0	A
USGS	09285900	1991-11-22	34.0	A
USGS	09285900	1991-11-23	26.0	A
USGS	09285900	1991-11-24	33.0	A
USGS	09285900	1991-11-25	36.0	A
USGS	09285900	1991-11-26	35.0	A
USGS	09285900	1991-11-27	33.0	A
USGS	09285900	1991-11-28	33.0	A
USGS	09285900	1991-11-29	33.0	A
USGS	09285900	1991-11-30	32.0	A
USGS	09285900	1991-12-01	30.0	A:e
USGS	09285900	1991-12-02	25.0	A
USGS	09285900	1991-12-03	33.0	A
USGS	09285900	1991-12-04	34.0	A
USGS	09285900	1991-12-05	35.0	A
USGS	09285900	1991-12-06	33.0	A
USGS	09285900	1991-12-07	35.0	A
USGS	09285900	1991-12-08	34.0	A
USGS	09285900	1991-12-09	30.0	A
USGS	09285900	1991-12-10	28.0	A
USGS	09285900	1991-12-11	35.0	A
USGS	09285900	1991-12-12	33.0	A
USGS	09285900	1991-12-13	33.0	A
USGS	09285900	1991-12-14	27.0	A
USGS	09285900	1991-12-15	28.0	A
USGS	09285900	1991-12-16	29.0	A
USGS	09285900	1991-12-17	31.0	A
USGS	09285900	1991-12-18	35.0	A
USGS	09285900	1991-12-19	39.0	A
USGS	09285900	1991-12-20	37.0	A
USGS	09285900	1991-12-21	28.0	A
USGS	09285900	1991-12-22	30.0	A
USGS	09285900	1991-12-23	35.0	A
USGS	09285900	1991-12-24	31.0	A
USGS	09285900	1991-12-25	27.0	A
USGS	09285900	1991-12-26	24.0	A
USGS	09285900	1991-12-27	22.0	A
USGS	09285900	1991-12-28	19.0	A
USGS	09285900	1991-12-29	20.0	A
USGS	09285900	1991-12-30	23.0	A
USGS	09285900	1991-12-31	28.0	A
USGS	09285900	1992-01-01	25.0	A:e
USGS	09285900	1992-01-02	26.0	A
USGS	09285900	1992-01-03	28.0	A
USGS	09285900	1992-01-04	30.0	A
USGS	09285900	1992-01-05	33.0	A
USGS	09285900	1992-01-06	35.0	A
USGS	09285900	1992-01-07	35.0	A
USGS	09285900	1992-01-08	35.0	A
USGS	09285900	1992-01-09	32.0	A
USGS	09285900	1992-01-10	30.0	A:e
USGS	09285900	1992-01-11	31.0	A:e
USGS	09285900	1992-01-12	30.0	A:e
USGS	09285900	1992-01-13	31.0	A:e
USGS	09285900	1992-01-14	33.0	A
USGS	09285900	1992-01-15	30.0	A:e
USGS	09285900	1992-01-16	27.0	A:e
USGS	09285900	1992-01-17	28.0	A:e
USGS	09285900	1992-01-18	26.0	A:e
USGS	09285900	1992-01-19	25.0	A:e
USGS	09285900	1992-01-20	23.0	A:e
USGS	09285900	1992-01-21	24.0	A:e
USGS	09285900	1992-01-22	26.0	A
USGS	09285900	1992-01-23	29.0	A
USGS	09285900	1992-01-24	34.0	A
USGS	09285900	1992-01-25	39.0	A
USGS	09285900	1992-01-26	39.0	A
USGS	09285900	1992-01-27	38.0	A
USGS	09285900	1992-01-28	38.0	A
USGS	09285900	1992-01-29	36.0	A
USGS	09285900	1992-01-30	35.0	A
USGS	09285900	1992-01-31	36.0	A
USGS	09285900	1992-02-01	38.0	A
USGS	09285900	1992-02-02	34.0	A
USGS	09285900	1992-02-03	34.0	A
USGS	09285900	1992-02-04	32.0	A
USGS	09285900	1992-02-05	37.0	A
USGS	09285900	1992-02-06	35.0	A
USGS	09285900	1992-02-07	32.0	A
USGS	09285900	1992-02-08	31.0	A
USGS	09285900	1992-02-09	30.0	A
USGS	09285900	1992-02-10	30.0	A
USGS	09285900	1992-02-11	32.0	A
USGS	09285900	1992-02-12	32.0	A
USGS	09285900	1992-02-13	33.0	A
USGS	09285900	1992-02-14	33.0	A
USGS	09285900	1992-02-15	34.0	A
USGS	09285900	1992-02-16	35.0	A
USGS	09285900	1992-02-17	37.0	A
USGS	09285900	1992-02-18	37.0	A
USGS	09285900	1992-02-19	35.0	A
USGS	09285900	1992-02-20	35.0	A
USGS	09285900	1992-02-21	35.0	A
USGS	09285900	1992-02-22	35.0	A
USGS	09285900	1992-02-23	34.0	A
USGS	09285900	1992-02-24	35.0	A
USGS	09285900	1992-02-25	36.0	A
USGS	09285900	1992-02-26	36.0	A
USGS	09285900	1992-02-27	35.0	A
USGS	09285900	1992-02-28	35.0	A
USGS	09285900	1992-02-29	36.0	A
USGS	09285900	1992-03-01	36.0	A
USGS	09285900	1992-03-02	36.0	A
USGS	09285900	1992-03-03	35.0	A
USGS	09285900	1992-03-04	35.0	A
USGS	09285900	1992-03-05	35.0	A
USGS	09285900	1992-03-06	34.0	A
USGS	09285900	1992-03-07	34.0	A
USGS	09285900	1992-03-08	33.0	A
USGS	09285900	1992-03-09	33.0	A
USGS	09285900	1992-03-10	32.0	A
USGS	09285900	1992-03-11	32.0	A
USGS	09285900	1992-03-12	32.0	A
USGS	09285900	1992-03-13	32.0	A
USGS	09285900	1992-03-14	32.0	A
USGS	09285900	1992-03-15	33.0	A
USGS	09285900	1992-03-16	33.0	A
USGS	09285900	1992-03-17	32.0	A
USGS	09285900	1992-03-18	32.0	A
USGS	09285900	1992-03-19	31.0	A
USGS	09285900	1992-03-20	32.0	A
USGS	09285900	1992-03-21	32.0	A
USGS	09285900	1992-03-22	31.0	A
USGS	09285900	1992-03-23	31.0	A
USGS	09285900	1992-03-24	31.0	A
USGS	09285900	1992-03-25	32.0	A
USGS	09285900	1992-03-26	32.0	A
USGS	09285900	1992-03-27	32.0	A
USGS	09285900	1992-03-28	32.0	A
USGS	09285900	1992-03-29	32.0	A
USGS	09285900	1992-03-30	32.0	A
USGS	09285900	1992-03-31	32.0	A
USGS	09285900	1992-04-01	32.0	A
USGS	09285900	1992-04-02	33.0	A
USGS	09285900	1992-04-03	35.0	A
USGS	09285900	1992-04-04	35.0	A
USGS	09285900	1992-04-05	36.0	A
USGS	09285900	1992-04-06	37.0	A
USGS	09285900	1992-04-07	36.0	A
USGS	09285900	1992-04-08	37.0	A
USGS	09285900	1992-04-09	37.0	A
USGS	09285900	1992-04-10	38.0	A
USGS	09285900	1992-04-11	39.0	A
USGS	09285900	1992-04-12	39.0	A
USGS	09285900	1992-04-13	39.0	A
USGS	09285900	1992-04-14	39.0	A
USGS	09285900	1992-04-15	39.0	A
USGS	09285900	1992-04-16	40.0	A
USGS	09285900	1992-04-17	40.0	A
USGS	09285900	1992-04-18	40.0	A
USGS	09285900	1992-04-19	41.0	A
USGS	09285900	1992-04-20	41.0	A
USGS	09285900	1992-04-21	40.0	A
USGS	09285900	1992-04-22	39.0	A
USGS	09285900	1992-04-23	37.0	A
USGS	09285900	1992-04-24	38.0	A
USGS	09285900	1992-04-25	35.0	A
USGS	09285900	1992-04-26	33.0	A:e
USGS	09285900	1992-04-27	33.0	A:e
USGS	09285900	1992-04-28	32.0	A:e
USGS	09285900	1992-04-29	30.0	A:e
USGS	09285900	1992-04-30	31.0	A:e
USGS	09285900	1992-05-01	31.0	A:e
USGS	09285900	1992-05-02	44.0	A:e
USGS	09285900	1992-05-03	46.0	A:e
USGS	09285900	1992-05-04	48.0	A:e
USGS	09285900	1992-05-05	43.0	A:e
USGS	09285900	1992-05-06	44.0	A:e
USGS	09285900	1992-05-07	44.0	A:e
USGS	09285900	1992-05-08	42.0	A:e
USGS	09285900	1992-05-09	43.0	A:e
USGS	09285900	1992-05-10	43.0	A:e
USGS	09285900	1992-05-11	41.0	A:e
USGS	09285900	1992-05-12	41.0	A:e
USGS	09285900	1992-05-13	43.0	A:e
USGS	09285900	1992-05-14	41.0	A:e
USGS	09285900	1992-05-15	40.0	A:e
USGS	09285900	1992-05-16	37.0	A:e
USGS	09285900	1992-05-17	34.0	A:e
USGS	09285900	1992-05-18	35.0	A:e
USGS	09285900	1992-05-19	33.0	A:e
USGS	09285900	1992-05-20	37.0	A:e
USGS	09285900	1992-05-21	43.0	A:e
USGS	09285900	1992-05-22	45.0	A:e
USGS	09285900	1992-05-23	41.0	A:e
USGS	09285900	1992-05-24	40.0	A:e
USGS	09285900	1992-05-25	40.0	A:e
USGS	09285900	1992-05-26	43.0	A:e
USGS	09285900	1992-05-27	41.0	A:e
USGS	09285900	1992-05-28	39.0	A:e
USGS	09285900	1992-05-29	37.0	A:e
USGS	09285900	1992-05-30	37.0	A:e
USGS	09285900	1992-05-31	35.0	A:e
USGS	09285900	1992-06-01	35.0	A:e
USGS	09285900	1992-06-02	33.0	A:e
USGS	09285900	1992-06-03	31.0	A:e
USGS	09285900	1992-06-04	29.0	A:e
USGS	09285900	1992-06-05	30.0	A:e
USGS	09285900	1992-06-06	32.0	A:e
USGS	09285900	1992-06-07	34.0	A:e
USGS	09285900	1992-06-08	35.0	A:e
USGS	09285900	1992-06-09	35.0	A:e
USGS	09285900	1992-06-10	34.0	A:e
USGS	09285900	1992-06-11	35.0	A:e
USGS	09285900	1992-06-12	38.0	A:e
USGS	09285900	1992-06-13	35.0	A:e
USGS	09285900	1992-06-14	34.0	A:e
USGS	09285900	1992-06-15	39.0	A:e
USGS	09285900	1992-06-16	37.0	A:e
USGS	09285900	1992-06-17	36.0	A:e
USGS	09285900	1992-06-18	36.0	A:e
USGS	09285900	1992-06-19	34.0	A:e
USGS	09285900	1992-06-20	35.0	A:e
USGS	09285900	1992-06-21	36.0	A:e
USGS	09285900	1992-06-22	36.0	A:e
USGS	09285900	1992-06-23	35.0	A:e
USGS	09285900	1992-06-24	35.0	A:e
USGS	09285900	1992-06-25	36.0	A:e
USGS	09285900	1992-06-26	40.0	A:e
USGS	09285900	1992-06-27	39.0	A:e
USGS	09285900	1992-06-28	34.0	A:e
USGS	09285900	1992-06-29	36.0	A:e
USGS	09285900	1992-06-30	34.0	A:e
USGS	09285900	1992-07-01	32.0	A:e
USGS	09285900	1992-07-02	36.0	A:e
USGS	09285900	1992-07-03	35.0	A:e
USGS	09285900	1992-07-04	33.0	A:e
USGS	09285900	1992-07-05	30.0	A:e
USGS	09285900	1992-07-06	30.0	A:e
USGS	09285900	1992-07-07	31.0	A:e
USGS	09285900	1992-07-08	40.0	A:e
USGS	09285900	1992-07-09	37.0	A:e
USGS	09285900	1992-07-10	35.0	A:e
USGS	09285900	1992-07-11	36.0	A:e
USGS	09285900	1992-07-12	49.0	A:e
USGS	09285900	1992-07-13	43.0	A:e
USGS	09285900	1992-07-14	37.0	A:e
USGS	09285900	1992-07-15	38.0	A:e
USGS	09285900	1992-07-16	60.0	A:e
USGS	09285900	1992-07-17	42.0	A:e
USGS	09285900	1992-07-18	41.0	A:e
USGS	09285900	1992-07-19	40.0	A:e
USGS	09285900	1992-07-20	39.0	A:e
USGS	09285900	1992-07-21	40.0	A:e
USGS	09285900	1992-07-22	38.0	A:e
USGS	09285900	1992-07-23	38.0	A:e
USGS	09285900	1992-07-24	36.0	A:e
USGS	09285900	1992-07-25	37.0	A:e
USGS	09285900	1992-07-26	37.0	A:e
USGS	09285900	1992-07-27	40.0	A:e
USGS	09285900	1992-07-28	39.0	A:e
USGS	09285900	1992-07-29	38.0	A:e
USGS	09285900	1992-07-30	37.0	A:e
USGS	09285900	1992-07-31	36.0	A:e
USGS	09285900	1992-08-01	35.0	A:e
USGS	09285900	1992-08-02	37.0	A:e
USGS	09285900	1992-08-03	37.0	A:e
USGS	09285900	1992-08-04	35.0	A:e
USGS	09285900	1992-08-05	35.0	A:e
USGS	09285900	1992-08-06	39.0	A:e
USGS	09285900	1992-08-07	50.0	A:e
USGS	09285900	1992-08-08	49.0	A:e
USGS	09285900	1992-08-09	42.0	A:e
USGS	09285900	1992-08-10	41.0	A:e
USGS	09285900	1992-08-11	40.0	A:e
USGS	09285900	1992-08-12	38.0	A:e
USGS	09285900	1992-08-13	38.0	A:e
USGS	09285900	1992-08-14	41.0	A:e
USGS	09285900	1992-08-15	41.0	A:e
USGS	09285900	1992-08-16	43.0	A:e
USGS	09285900	1992-08-17	41.0	A:e
USGS	09285900	1992-08-18	40.0	A:e
USGS	09285900	1992-08-19	39.0	A:e
USGS	09285900	1992-08-20	38.0	A:e
USGS	09285900	1992-08-21	38.0	A:e
USGS	09285900	1992-08-22	40.0	A:e
USGS	09285900	1992-08-23	43.0	A:e
USGS	09285900	1992-08-24	42.0	A:e
USGS	09285900	1992-08-25	42.0	A:e
USGS	09285900	1992-08-26	41.0	A:e
USGS	09285900	1992-08-27	38.0	A:e
USGS	09285900	1992-08-28	34.0	A:e
USGS	09285900	1992-08-29	32.0	A:e
USGS	09285900	1992-08-30	32.0	A:e
USGS	09285900	1992-08-31	34.0	A:e
USGS	09285900	1992-09-01	36.0	A:e
USGS	09285900	1992-09-02	35.0	A
USGS	09285900	1992-09-03	34.0	A
USGS	09285900	1992-09-04	36.0	A
USGS	09285900	1992-09-05	36.0	A
USGS	09285900	1992-09-06	35.0	A
USGS	09285900	1992-09-07	36.0	A
USGS	09285900	1992-09-08	35.0	A
USGS	09285900	1992-09-09	35.0	A
USGS	09285900	1992-09-10	35.0	A
USGS	09285900	1992-09-11	36.0	A
USGS	09285900	1992-09-12	35.0	A
USGS	09285900	1992-09-13	35.0	A
USGS	09285900	1992-09-14	36.0	A
USGS	09285900	1992-09-15	36.0	A
USGS	09285900	1992-09-16	36.0	A
USGS	09285900	1992-09-17	36.0	A
USGS	09285900	1992-09-18	35.0	A
USGS	09285900	1992-09-19	37.0	A
USGS	09285900	1992-09-20	38.0	A
USGS	09285900	1992-09-21	37.0	A
USGS	09285900	1992-09-22	37.0	A
USGS	09285900	1992-09-23	36.0	A
USGS	09285900	1992-09-24	36.0	A
USGS	09285900	1992-09-25	36.0	A
USGS	09285900	1992-09-26	37.0	A
USGS	09285900	1992-09-27	38.0	A
USGS	09285900	1992-09-28	37.0	A
USGS	09285900	1992-09-29	38.0	A
USGS	09285900	1992-09-30	38.0	A
USGS	09285900	1992-10-01	37.0	A
USGS	09285900	1992-10-02	33.0	A
USGS	09285900	1992-10-03	31.0	A
USGS	09285900	1992-10-04	31.0	A
USGS	09285900	1992-10-05	31.0	A
USGS	09285900	1992-10-06	30.0	A
USGS	09285900	1992-10-07	30.0	A
USGS	09285900	1992-10-08	30.0	A
USGS	09285900	1992-10-09	29.0	A
USGS	09285900	1992-10-10	28.0	A
USGS	09285900	1992-10-11	29.0	A
USGS	09285900	1992-10-12	29.0	A
USGS	09285900	1992-10-13	30.0	A
USGS	09285900	1992-10-14	30.0	A
USGS	09285900	1992-10-15	29.0	A
USGS	09285900	1992-10-16	29.0	A
USGS	09285900	1992-10-17	29.0	A
USGS	09285900	1992-10-18	29.0	A
USGS	09285900	1992-10-19	29.0	A
USGS	09285900	1992-10-20	29.0	A
USGS	09285900	1992-10-21	28.0	A
USGS	09285900	1992-10-22	28.0	A
USGS	09285900	1992-10-23	28.0	A
USGS	09285900	1992-10-24	28.0	A
USGS	09285900	1992-10-25	29.0	A
USGS	09285900	1992-10-26	30.0	A
USGS	09285900	1992-10-27	28.0	A
USGS	09285900	1992-10-28	28.0	A
USGS	09285900	1992-10-29	28.0	A
USGS	09285900	1992-10-30	28.0	A
USGS	09285900	1992-10-31	29.0	A
USGS	09285900	1992-11-01	29.0	A
USGS	09285900	1992-11-02	30.0	A
USGS	09285900	1992-11-03	32.0	A
USGS	09285900	1992-11-04	32.0	A
USGS	09285900	1992-11-05	31.0	A
USGS	09285900	1992-11-06	30.0	A
USGS	09285900	1992-11-07	31.0	A
USGS	09285900	1992-11-08	31.0	A
USGS	09285900	1992-11-09	31.0	A
USGS	09285900	1992-11-10	30.0	A
USGS	09285900	1992-11-11	30.0	A
USGS	09285900	1992-11-12	30.0	A
USGS	09285900	1992-11-13	30.0	A
USGS	09285900	1992-11-14	30.0	A
USGS	09285900	1992-11-15	29.0	A
USGS	09285900	1992-11-16	30.0	A
USGS	09285900	1992-11-17	30.0	A
USGS	09285900	1992-11-18	30.0	A
USGS	09285900	1992-11-19	30.0	A
USGS	09285900	1992-11-20	30.0	A
USGS	09285900	1992-11-21	30.0	A
USGS	09285900	1992-11-22	30.0	A
USGS	09285900	1992-11-23	30.0	A
USGS	09285900	1992-11-24	31.0	A
USGS	09285900	1992-11-25	27.0	A
USGS	09285900	1992-11-26	29.0	A
USGS	09285900	1992-11-27	22.0	A
USGS	09285900	1992-11-28	28.0	A
USGS	09285900	1992-11-29	33.0	A
USGS	09285900	1992-11-30	29.0	A
USGS	09285900	1992-12-01	33.0	A
USGS	09285900	1992-12-02	35.0	A
USGS	09285900	1992-12-03	33.0	A
USGS	09285900	1992-12-04	29.0	A
USGS	09285900	1992-12-05	26.0	A
USGS	09285900	1992-12-06	27.0	A:e
USGS	09285900	1992-12-07	29.0	A:e
USGS	09285900	1992-12-08	30.0	A
USGS	09285900	1992-12-09	36.0	A
USGS	09285900	1992-12-10	37.0	A
USGS	09285900	1992-12-11	36.0	A
USGS	09285900	1992-12-12	37.0	A
USGS	09285900	1992-12-13	36.0	A:e
USGS	09285900	1992-12-14	31.0	A:e
USGS	09285900	1992-12-15	25.0	A:e
USGS	09285900	1992-12-16	24.0	A:e
USGS	09285900	1992-12-17	26.0	A:e
USGS	09285900	1992-12-18	29.0	A
USGS	09285900	1992-12-19	25.0	A:e
USGS	09285900	1992-12-20	19.0	A:e
USGS	09285900	1992-12-21	20.0	A:e
USGS	09285900	1992-12-22	20.0	A:e
USGS	09285900	1992-12-23	21.0	A
USGS	09285900	1992-12-24	20.0	A:e
USGS	09285900	1992-12-25	19.0	A:e
USGS	09285900	1992-12-26	21.0	A:e
USGS	09285900	1992-12-27	22.0	A:e
USGS	09285900	1992-12-28	26.0	A
USGS	09285900	1992-12-29	30.0	A
USGS	09285900	1992-12-30	34.0	A
USGS	09285900	1992-12-31	26.0	A:e
USGS	09285900	1993-01-01	28.0	A:e
USGS	09285900	1993-01-02	25.0	A:e
USGS	09285900	1993-01-03	22.0	A:e
USGS	09285900	1993-01-04	20.0	A:e
USGS	09285900	1993-01-05	17.0	A:e
USGS	09285900	1993-01-06	20.0	A:e
USGS	09285900	1993-01-07	23.0	A:e
USGS	09285900	1993-01-08	22.0	A:e
USGS	09285900	1993-01-09	24.0	A:e
USGS	09285900	1993-01-10	26.0	A:e
USGS	09285900	1993-01-11	24.0	A:e
USGS	09285900	1993-01-12	22.0	A:e
USGS	09285900	1993-01-13	23.0	A:e
USGS	09285900	1993-01-14	21.0	A:e
USGS	09285900	1993-01-15	27.0	A:e
USGS	09285900	1993-01-16	25.0	A:e
USGS	09285900	1993-01-17	25.0	A:e
USGS	09285900	1993-01-18	27.0	A:e
USGS	09285900	1993-01-19	28.0	A:e
USGS	09285900	1993-01-20	26.0	A:e
USGS	09285900	1993-01-21	29.0	A:e
USGS	09285900	1993-01-22	27.0	A:e
USGS	09285900	1993-01-23	26.0	A:e
USGS	09285900	1993-01-24	27.0	A:e
USGS	09285900	1993-01-25	22.0	A:e
USGS	09285900	1993-01-26	23.0	A:e
USGS	09285900	1993-01-27	22.0	A:e
USGS	09285900	1993-01-28	21.0	A:e
USGS	09285900	1993-01-29	20.0	A:e
USGS	09285900	1993-01-30	19.0	A:e
USGS	09285900	1993-01-31	19.0	A:e
USGS	09285900	1993-02-01	23.0	A:e
USGS	09285900	1993-02-02	25.0	A:e
USGS	09285900	1993-02-03	28.0	A:e
USGS	09285900	1993-02-04	25.0	A:e
USGS	09285900	1993-02-05	23.0	A:e
